url_length,has_https,path_depth,has_query_params,num_query_params,has_fragment,has_port,subdomain_count,is_ip_address,domain_length,domain_has_hyphens,domain_tld,status_code,status_category,response_size,response_time_ms,is_redirect,redirect_chain_len,total_headers,server_header_present,server_header,x_powered_by_present,content_type,has_cookies,num_cookies,has_cors,cache_control,security_headers_count,has_csp,has_hsts,has_xss_protection,has_frame_options,has_content_type_options,has_forms,form_count,has_inputs,input_count,has_password_input,password_count,has_hidden_input,hidden_count,has_file_upload,file_upload_count,has_search_input,search_count,has_buttons,button_count,has_textarea,textarea_count,has_select,select_count,has_scripts,script_count,inline_script_count,internal_script_count,external_script_count,has_links,link_count,internal_link_count,external_link_count,has_images,image_count,has_meta_tags,meta_count,has_stylesheets,stylesheet_count,has_javascript,has_comments,comment_count,has_title,server_apache,server_nginx,server_iis,tech_php,tech_aspnet,tech_jsp,tech_wordpress,tech_drupal,tech_joomla,has_debug_info,has_error_messages,has_sql_errors,has_file_paths,has_waf,waf_cloudflare,waf_aws,waf_imperva,reflection_detected,csp_header_reflection_detected,has_jwt,jwt_count,has_api_keys,api_key_count,cookie_count,session_cookies,secure_cookie_ratio,httponly_cookie_ratio,samesite_cookie_ratio,redirect_count,has_redirect_chain,final_https,get_form_count,post_form_count,has_login_form,login_form_count,csrf_token_input_count,has_csrf_token,same_origin_form_count,external_form_count,unique_input_names,unique_endpoint_count,parameterized_link_count,api_like_endpoint_count,inline_event_handler_count,email_input_count,url_input_count,mailto_link_count,tel_link_count,body_truncated_for_analysis,input_to_form_ratio,script_to_content_ratio,security_score,interactivity_score,is_vulnerable,scan_id,timestamp,target_url,original_url,is_redirect_response,final_url,target_root,page_url,dataset_record_type,saved_at
73,1,3,0,0,0,0,0,0,11,0,com,200,2,251205,434.83,0,0,21,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,174,152,22,1,84,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,120,2,0,0,1,0,0,0,0,1.0,0.0001433092494178,0.375,0.0079616249676558,0,20260512_090232,2026-05-12T09:03:31.164761,https://floqast.com/automate-the-close/products/journal-entry-management/,https://floqast.com/,False,https://floqast.com/automate-the-close/products/journal-entry-management/,https://floqast.com/,https://floqast.com/automate-the-close/products/journal-entry-management/,recon_page,2026-05-12T09:03:31.255423
23,1,1,0,0,0,0,0,0,11,0,com,200,2,279909,543.631,0,0,22,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,23,0,17,1,179,159,20,1,103,1,11,1,3,1,1,36,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,129,1,0,0,1,0,0,0,0,1.0,0.0001429035865227,0.375,0.0071451793261381,0,20260512_090232,2026-05-12T09:03:30.991207,https://floqast.com/de/,https://floqast.com/,False,https://floqast.com/de/,https://floqast.com/,https://floqast.com/de/,recon_page,2026-05-12T09:03:31.131939
55,1,3,0,0,0,0,0,0,11,0,com,200,2,253603,500.265,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,183,162,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,125,2,0,0,1,0,0,0,0,1.0,0.0001419541566937,0.375,0.0078863420385405,0,20260512_090232,2026-05-12T09:03:31.207949,https://floqast.com/solutions/roles/compliance-manager/,https://floqast.com/,False,https://floqast.com/solutions/roles/compliance-manager/,https://floqast.com/,https://floqast.com/solutions/roles/compliance-manager/,recon_page,2026-05-12T09:03:31.263296
59,1,3,0,0,0,0,0,0,11,0,com,200,2,255009,618.783,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,186,165,21,1,77,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,124,2,0,0,1,0,0,0,0,1.0,0.0001411714880651,0.375,0.0078428604480626,0,20260512_090232,2026-05-12T09:03:31.227256,https://floqast.com/solutions/verticals/financial-services/,https://floqast.com/,False,https://floqast.com/solutions/verticals/financial-services/,https://floqast.com/,https://floqast.com/solutions/verticals/financial-services/,recon_page,2026-05-12T09:03:31.263650
61,1,3,0,0,0,0,0,0,11,0,com,200,2,248102,591.0079999999999,0,0,20,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,173,152,21,1,83,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.000145101611434,0.375,0.0080612006352226,0,20260512_090232,2026-05-12T09:03:31.226495,https://floqast.com/connected-compliance/products/ai-testing/,https://floqast.com/,False,https://floqast.com/connected-compliance/products/ai-testing/,https://floqast.com/,https://floqast.com/connected-compliance/products/ai-testing/,recon_page,2026-05-12T09:03:31.298476
80,1,3,0,0,0,0,0,0,11,0,com,200,2,250710,504.249,0,0,21,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,173,152,21,1,84,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.0001435921981572,0.375,0.0079773443420685,0,20260512_090232,2026-05-12T09:03:31.255140,https://floqast.com/connected-compliance/products/automated-evidence-collection/,https://floqast.com/,False,https://floqast.com/connected-compliance/products/automated-evidence-collection/,https://floqast.com/,https://floqast.com/connected-compliance/products/automated-evidence-collection/,recon_page,2026-05-12T09:03:31.303848
55,1,3,0,0,0,0,0,0,11,0,com,200,2,254503,566.452,0,0,21,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,185,164,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,125,2,0,0,1,0,0,0,0,1.0,0.0001414521636287,0.375,0.0078584535349288,0,20260512_090232,2026-05-12T09:03:31.411891,https://floqast.com/solutions/roles/accounting-manager/,https://floqast.com/,False,https://floqast.com/solutions/roles/accounting-manager/,https://floqast.com/,https://floqast.com/solutions/roles/accounting-manager/,recon_page,2026-05-12T09:03:31.435494
44,1,3,0,0,0,0,0,0,11,0,com,200,2,252433,545.846,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,182,161,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,124,2,0,0,1,0,0,0,0,1.0,0.000142612099052,0.375,0.0079228943917792,0,20260512_090232,2026-05-12T09:03:31.375435,https://floqast.com/solutions/roles/cfo-cao/,https://floqast.com/,False,https://floqast.com/solutions/roles/cfo-cao/,https://floqast.com/,https://floqast.com/solutions/roles/cfo-cao/,recon_page,2026-05-12T09:03:31.438962
28,1,1,0,0,0,0,0,0,11,0,com,200,2,468354,148.40900000000002,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,41,20,0,21,1,303,279,24,1,163,1,11,1,1,1,1,30,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,1,1,0,0,2,0,6,253,2,0,0,1,0,0,0,0,3.0,8.754062098327334e-05,0.375,0.017081096777224,0,20260512_090232,2026-05-12T09:04:07.247501,https://floqast.com/stories/,https://floqast.com/,False,https://floqast.com/stories/,https://floqast.com/,https://floqast.com/stories/,recon_page,2026-05-12T09:04:07.258531
39,1,1,0,0,0,0,0,0,11,0,com,200,2,269899,301.411,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,173,152,21,1,78,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,120,2,0,0,1,0,0,0,0,1.0,0.000133383228541,0.375,0.0074101793633914,0,20260512_090232,2026-05-12T09:04:12.814780,https://floqast.com/trust-and-security/,https://floqast.com/,False,https://floqast.com/trust-and-security/,https://floqast.com/,https://floqast.com/trust-and-security/,recon_page,2026-05-12T09:04:12.840058
39,1,3,0,0,0,0,0,0,11,0,com,200,2,232538,140.872,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,172,152,20,1,57,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.000154813406841,0.375,0.0086007448245018,0,20260512_090232,2026-05-12T09:04:16.255017,https://floqast.com/solutions/erps/sap/,https://floqast.com/,False,https://floqast.com/solutions/erps/sap/,https://floqast.com/,https://floqast.com/solutions/erps/sap/,recon_page,2026-05-12T09:04:16.266810
34,1,2,0,0,0,0,0,0,11,0,com,404,4,164109,720.1880000000001,0,0,18,1,cloudflare,0,html,0,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,88,76,12,1,33,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,0,0,0,0,0,0.0,0.0002193663967241,0.5,0.0,0,20260512_090232,2026-05-12T09:04:16.616214,https://floqast.com/%3E%3C/svg%3E/,https://floqast.com/,False,https://floqast.com/%3E%3C/svg%3E/,https://floqast.com/,https://floqast.com/%3E%3C/svg%3E/,recon_page,2026-05-12T09:04:16.630285
48,1,1,0,0,0,0,0,0,11,0,com,200,2,246304,587.928,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,176,152,24,1,56,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,122,2,0,0,1,0,0,0,0,1.0,0.0001461608418864,0.375,0.0081200467714694,0,20260512_090232,2026-05-12T09:04:17.198273,https://floqast.com/customer-success-management/,https://floqast.com/,False,https://floqast.com/customer-success-management/,https://floqast.com/,https://floqast.com/customer-success-management/,recon_page,2026-05-12T09:04:17.208203
30,1,1,0,0,0,0,0,0,11,0,com,200,2,239317,132.65099999999998,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,171,151,20,1,59,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,118,2,0,0,1,0,0,0,0,1.0,0.0001504280932821,0.375,0.0083571162934517,0,20260512_090232,2026-05-12T09:04:17.653425,https://floqast.com/our-story/,https://floqast.com/,False,https://floqast.com/our-story/,https://floqast.com/,https://floqast.com/our-story/,recon_page,2026-05-12T09:04:17.669490
51,1,3,0,0,0,0,0,0,11,0,com,200,2,258595,611.8919999999999,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,188,167,21,1,72,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,125,2,0,0,1,0,0,0,0,1.0,0.0001392138285736,0.375,0.0077341015874243,0,20260512_090232,2026-05-12T09:04:20.130216,https://floqast.com/solutions/verticals/healthcare/,https://floqast.com/,False,https://floqast.com/solutions/verticals/healthcare/,https://floqast.com/,https://floqast.com/solutions/verticals/healthcare/,recon_page,2026-05-12T09:04:20.143189
44,1,3,0,0,0,0,0,0,11,0,com,200,2,232820,249.449,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,172,152,20,1,57,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.0001546258912464,0.375,0.0085903272914698,0,20260512_090232,2026-05-12T09:04:21.849764,https://floqast.com/solutions/erps/netsuite/,https://floqast.com/,False,https://floqast.com/solutions/erps/netsuite/,https://floqast.com/,https://floqast.com/solutions/erps/netsuite/,recon_page,2026-05-12T09:04:22.033723
39,1,1,0,0,0,0,0,0,11,0,com,200,2,244441,819.634,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,173,152,21,1,63,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.0001472748025085,0.375,0.0081819334726989,0,20260512_090232,2026-05-12T09:04:21.872339,https://floqast.com/growth-scalability/,https://floqast.com/,False,https://floqast.com/growth-scalability/,https://floqast.com/,https://floqast.com/growth-scalability/,recon_page,2026-05-12T09:04:22.052831
59,1,3,0,0,0,0,0,0,11,0,com,200,2,252723,146.90200000000002,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,182,161,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,124,2,0,0,1,0,0,0,0,1.0,0.0001424484514666,0.375,0.0079138028592569,0,20260512_090232,2026-05-12T09:04:22.021039,https://floqast.com/solutions/roles/internal-audit-manager/,https://floqast.com/,False,https://floqast.com/solutions/roles/internal-audit-manager/,https://floqast.com/,https://floqast.com/solutions/roles/internal-audit-manager/,recon_page,2026-05-12T09:04:22.068866
72,1,3,0,0,0,0,0,0,11,0,com,200,2,256763,161.92999999999998,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,174,152,22,1,88,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,120,2,0,0,1,0,0,0,0,1.0,0.000140207117069,0.375,0.0077892842816137,0,20260512_090232,2026-05-12T09:04:22.022419,https://floqast.com/automate-the-close/products/ai-transaction-matching/,https://floqast.com/,False,https://floqast.com/automate-the-close/products/ai-transaction-matching/,https://floqast.com/,https://floqast.com/automate-the-close/products/ai-transaction-matching/,recon_page,2026-05-12T09:04:22.075438
49,1,1,0,0,0,0,0,0,11,0,com,200,2,246581,150.054,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,171,152,19,1,64,1,10,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.0001459966501879,0.375,0.0081109250104428,0,20260512_090232,2026-05-12T09:04:23.908934,https://floqast.com/floqast-certified-accountant/,https://floqast.com/,False,https://floqast.com/floqast-certified-accountant/,https://floqast.com/,https://floqast.com/floqast-certified-accountant/,recon_page,2026-05-12T09:04:23.926314
45,1,3,0,0,0,0,0,0,11,0,com,200,2,232471,147.38899999999998,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,172,152,20,1,57,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,119,2,0,0,1,0,0,0,0,1.0,0.000154858025302,0.375,0.0086032236278933,0,20260512_090232,2026-05-12T09:04:23.987139,https://floqast.com/solutions/erps/microsoft/,https://floqast.com/,False,https://floqast.com/solutions/erps/microsoft/,https://floqast.com/,https://floqast.com/solutions/erps/microsoft/,recon_page,2026-05-12T09:04:24.014488
33,1,1,0,0,0,0,0,0,11,0,com,200,2,239752,212.234,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,173,152,21,1,74,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,120,2,0,0,1,0,0,0,0,1.0,0.0001501551603323,0.375,0.0083419533517968,0,20260512_090232,2026-05-12T09:04:25.008571,https://floqast.com/watch-a-demo/,https://floqast.com/,False,https://floqast.com/watch-a-demo/,https://floqast.com/,https://floqast.com/watch-a-demo/,recon_page,2026-05-12T09:04:25.059077
54,1,3,0,0,0,0,0,0,11,0,com,200,2,253772,284.247,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,185,164,21,1,77,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,122,4,0,0,1,0,0,0,0,1.0,0.0001418596220229,0.375,0.0078810901123843,0,20260512_090232,2026-05-12T09:04:25.000798,https://floqast.com/solutions/verticals/manufacturing/,https://floqast.com/,False,https://floqast.com/solutions/verticals/manufacturing/,https://floqast.com/,https://floqast.com/solutions/verticals/manufacturing/,recon_page,2026-05-12T09:04:25.020374
27,1,1,0,0,0,0,0,0,11,0,com,404,4,164109,341.327,0,0,18,1,cloudflare,0,html,0,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,88,76,12,1,33,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,0,0,0,0,0,0.0,0.0002193663967241,0.5,0.0,0,20260512_090232,2026-05-12T09:04:25.054964,https://floqast.com/swatch/,https://floqast.com/,False,https://floqast.com/swatch/,https://floqast.com/,https://floqast.com/swatch/,recon_page,2026-05-12T09:04:25.062468
58,1,3,0,0,0,0,0,0,11,0,com,200,2,255061,323.647,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,186,165,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,125,2,0,0,1,0,0,0,0,1.0,0.0001411427070387,0.375,0.0078412615021504,0,20260512_090232,2026-05-12T09:04:26.587760,https://floqast.com/solutions/roles/audit-committee-chair/,https://floqast.com/,False,https://floqast.com/solutions/roles/audit-committee-chair/,https://floqast.com/,https://floqast.com/solutions/roles/audit-committee-chair/,recon_page,2026-05-12T09:04:26.601771
40,1,3,0,0,0,0,0,0,11,0,com,200,2,254469,337.016,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,185,164,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,125,3,0,0,1,0,0,0,0,1.0,0.0001414710632729,0.375,0.0078595035151629,0,20260512_090232,2026-05-12T09:04:27.196521,https://floqast.com/solutions/roles/cio/,https://floqast.com/,False,https://floqast.com/solutions/roles/cio/,https://floqast.com/,https://floqast.com/solutions/roles/cio/,recon_page,2026-05-12T09:04:27.228360
29,1,1,0,0,0,0,0,0,11,0,com,200,2,236801,166.64200000000002,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,176,156,20,1,54,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,121,3,0,0,1,0,0,0,0,1.0,0.0001520263850237,0.375,0.0084459102790951,0,20260512_090232,2026-05-12T09:04:29.909969,https://floqast.com/partners/,https://floqast.com/,False,https://floqast.com/partners/,https://floqast.com/,https://floqast.com/partners/,recon_page,2026-05-12T09:04:29.939866
40,1,1,0,0,0,0,0,0,11,0,com,200,2,247467,280.886,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,0,20,1,198,178,20,1,51,1,11,1,1,1,1,29,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,1,1,0,0,2,0,2,149,2,0,0,1,0,0,0,0,1.0,0.0001616377133112,0.375,0.0161637713311269,0,20260512_090232,2026-05-12T09:04:29.642676,https://floqast.com/accounting-glossary/,https://floqast.com/,False,https://floqast.com/accounting-glossary/,https://floqast.com/,https://floqast.com/accounting-glossary/,recon_page,2026-05-12T09:04:29.910500
48,1,2,0,0,0,0,0,0,11,0,com,200,2,238682,332.55400000000003,0,0,19,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,20,0,17,1,173,153,20,1,69,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,121,3,0,0,1,0,0,0,0,1.0,0.0001550179737055,0.375,0.0083793499300324,0,20260512_090232,2026-05-12T09:04:30.182832,https://floqast.com/company/consulting-partners/,https://floqast.com/,False,https://floqast.com/company/consulting-partners/,https://floqast.com/,https://floqast.com/company/consulting-partners/,recon_page,2026-05-12T09:04:30.262898
48,1,1,0,0,0,0,0,0,11,0,com,200,2,249975,183.919,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,177,156,21,1,80,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,122,3,0,0,1,0,0,0,0,1.0,0.0001440144014401,0.375,0.008000800080008,0,20260512_090232,2026-05-12T09:04:30.164352,https://floqast.com/integrated-record-to-report/,https://floqast.com/,False,https://floqast.com/integrated-record-to-report/,https://floqast.com/,https://floqast.com/integrated-record-to-report/,recon_page,2026-05-12T09:04:30.326448
33,1,1,0,0,0,0,0,0,11,0,com,200,2,277404,200.747,0,0,20,1,cloudflare,0,html,0,0,0,0,3,1,1,0,1,0,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39,20,0,19,1,198,178,20,1,102,1,11,1,1,1,1,28,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,1,1,0,0,2,0,5,148,2,0,0,1,0,0,0,0,5.0,0.0001405891767962,0.375,0.0432582082450144,0,20260512_090232,2026-05-12T09:04:30.353959,https://floqast.com/integrations/,https://floqast.com/,False,https://floqast.com/integrations/,https://floqast.com/,https://floqast.com/integrations/,recon_page,2026-05-12T09:04:30.377980
49,1,3,0,0,0,0,0,0,11,0,com,200,2,254483,538.099,0,0,21,1,cloudflare,0,html,1,1,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,0,16,1,186,165,21,1,77,1,11,1,1,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,0,1,0,1,124,2,0,0,1,0,0,0,0,1.0,0.0001414632804548,0.375,0.0078590711363823,0,20260512_090232,2026-05-12T09:04:31.605232,https://floqast.com/solutions/verticals/software/,https://floqast.com/,False,https://floqast.com/solutions/verticals/software/,https://floqast.com/,https://floqast.com/solutions/verticals/software/,recon_page,2026-05-12T09:04:31.720119
