scan_id,trace_id,parent_trace_id,baseline_trace_id,source_module,label_target_value,label_candidate_family,label_confirmed_family,label_source,label_confidence,human_reviewed,validation_tool,analyzer_route,analyzer_reason
multi_full_20260430_232210_0003,774b953a95c3450ba46954eab0d940a0,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,84053f01e50a46a1ae4dbae89eef6a8c,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,53d9faa63a7a47d49801f4dd539df6f7,7775d44a20494297a3f5b7aed4a28a0f,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,f25a6fdf1b5848358efc07a5fe2322c8,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d25d37d250de4650bc17e4d116041371,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,220f85da951e4ddcb5a237a23a989263,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,172f5ea879de49729e4753b92a856bc6,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,3f58b78178b6432f9773fa91546fe013,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,289f1bb8e7ca4ce1ad2f6139f33189a5,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,a979a90fb8ca4655a105a7b36593b92d,002b24b5f71f4b2ca9d693aa57bf687a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,c7a8d2a6ef3f4daaba7c00f5afb40cc0,774b953a95c3450ba46954eab0d940a0,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,3465299895544346aab38f9a604d5dee,84053f01e50a46a1ae4dbae89eef6a8c,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,adff3e9e574d4000bd52f9d018170fd0,f25a6fdf1b5848358efc07a5fe2322c8,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,29d14329c1ee41198e4817739fee5650,84053f01e50a46a1ae4dbae89eef6a8c,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,5ab59b86e98b47668e93a7974f838bc1,53d9faa63a7a47d49801f4dd539df6f7,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,74243a1fbda447a3a16fd1a3af7be48d,d25d37d250de4650bc17e4d116041371,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,e1c177a619d04cceb6204d2abddfb1fe,d25d37d250de4650bc17e4d116041371,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d54c3d7c78b44061a70964d6c76ccede,d25d37d250de4650bc17e4d116041371,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,31712708696e4bb2936aaf14fc21e7a3,3f58b78178b6432f9773fa91546fe013,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,e547e066c93442b89582f34b34893a28,3f58b78178b6432f9773fa91546fe013,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,8fd5ad84736445dab75a4722f94ee45e,289f1bb8e7ca4ce1ad2f6139f33189a5,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d2e6b0c1d5d14b66b96834096d220d16,a979a90fb8ca4655a105a7b36593b92d,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,b666482e25fe49978c644e887cd08d77,5ab59b86e98b47668e93a7974f838bc1,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,f6de49b6b0694e9ba3111a5a370de023,29d14329c1ee41198e4817739fee5650,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,a14b1147f59647a898ecdc1d963dbe66,8fd5ad84736445dab75a4722f94ee45e,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,0a0c0a279b9948b09da5793d7d476e59,b666482e25fe49978c644e887cd08d77,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,8629a57898fe4142a5e56bbb88c8156e,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,a9255ea8cf95440a9a9729ac85d5c78d,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,c8449bc5ddd2489ebafb2cfd9c5fe464,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,fbf6471702774b4e91e7240714515827,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,ca3662223a274bdab70a10809309b66f,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,9fb81a95f0e140ba8782688d57557b0a,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,1701aafed7d84c6392a4403ba0ab11b6,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,dc20a0379303447584fc882f093e33ae,0a0c0a279b9948b09da5793d7d476e59,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,bb069f228e6b45aa8b1a57595006b9a7,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,d70944e4deac411caf80f4172e1b9c92,a14b1147f59647a898ecdc1d963dbe66,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,210374aa04c344bda50a2b4d6adb5120,dc20a0379303447584fc882f093e33ae,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,d83ed06291c1401188b1327cf85178f9,bb069f228e6b45aa8b1a57595006b9a7,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,10e06d48019746fd80f59c66684ee377,210374aa04c344bda50a2b4d6adb5120,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,0c6f005b48524bee88377fe80e3fe564,d83ed06291c1401188b1327cf85178f9,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,0eea719bbd8b422c9d98fdb53d55d45b,d83ed06291c1401188b1327cf85178f9,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,5c0d878b7c20471e8de9eec2bd0b2a2e,10e06d48019746fd80f59c66684ee377,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,a705db5a914a4ad7a99aea3ea1d3148f,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,c159b0af70c44997929d3baef9f5563f,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,ecb67846b1c040b783981d6898c916c6,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,f0c6d079e56b43ed827a65d8b29107f2,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,fefcb8472c0e4e4fb20f6543b2827dae,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,5f7e8a8afa3945ca80a6c9323641b445,5c0d878b7c20471e8de9eec2bd0b2a2e,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,b1e1dd01778c4a5a962db75e54df8037,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,b5002ee2cd4d47aeaf9e4d8ac2d0309e,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,0ce7494327054907915a5dbd94c8726f,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,044ff9859efa4004a65c88a4afc0c0e8,0eea719bbd8b422c9d98fdb53d55d45b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,db9f08fb3c944e5a8340a10704e4db09,a705db5a914a4ad7a99aea3ea1d3148f,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d1e273fe691a4b6383fe2bf6f3466254,c159b0af70c44997929d3baef9f5563f,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,4cac2101cdaa48fd9e5ed3ced78ef2c0,c159b0af70c44997929d3baef9f5563f,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,a1d93fb94480498eb70e2215c2c683ed,5f7e8a8afa3945ca80a6c9323641b445,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,261fdc81c1874361b27fcc5afe75bba1,b5002ee2cd4d47aeaf9e4d8ac2d0309e,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,3f9027e858ac4a2d8d736a9c1bbaefd1,b5002ee2cd4d47aeaf9e4d8ac2d0309e,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,6f1fefd68be645efa30a1835cf14a718,b5002ee2cd4d47aeaf9e4d8ac2d0309e,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,fa90bdfc95e94c0faff55e278184e657,0ce7494327054907915a5dbd94c8726f,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,658953e2d273426facc81fc6a172cbd8,0ce7494327054907915a5dbd94c8726f,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d841492a4e5d4e08b34ea52b37861db8,044ff9859efa4004a65c88a4afc0c0e8,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,b4cd23e170d94a6485c65c07a6b290cb,044ff9859efa4004a65c88a4afc0c0e8,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,9bf29d91078944c58c8f9517b651d0db,261fdc81c1874361b27fcc5afe75bba1,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,82d3073e30d84f178307c07ca7b95ab6,a1d93fb94480498eb70e2215c2c683ed,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,5e07a21967954e92a7c303b381a56667,658953e2d273426facc81fc6a172cbd8,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d10b3eed58414013b2e62313c7fcaa71,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,a9a6db258e314028b865c930bbb40688,82d3073e30d84f178307c07ca7b95ab6,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,1e9aee39b5d84c629c2dee1597e5b7a8,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,77c64a23d285441584c6757fe83922d9,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; html response lacks csp signal; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0003,7588e6a3ccfa461cac6fa8aa942fe8d8,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,641dfc3453d14b8d8c8c89d39c41a3cd,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,d6804e8d7b374d9db3e3ab9ec9039140,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,2149b4f8d0224ad2bc593db989708742,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,17e2f9bb07fd4b9a8a346dce5627b892,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,5dee2c658277422582187f7ac28ec6fa,9bf29d91078944c58c8f9517b651d0db,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,099be46dbcd348b6bbdd60505105ff0a,5e07a21967954e92a7c303b381a56667,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,0b187fead232418ebb61043548842cf4,a9a6db258e314028b865c930bbb40688,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,16c576ed178e46319da0d122267a473b,099be46dbcd348b6bbdd60505105ff0a,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0006,55425d36ab584d279f842f95769e6e4c,,,path_analyze.page.depth_0,0,command_injection_candidate,,path_crawl_page,0.1,False,,skip_heavy_scan,response exposes filesystem paths; server banner disclosed
multi_full_20260430_232210_0002,133f1f394e4345cd82caf7e1559bf695,0b187fead232418ebb61043548842cf4,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,d0d1719908f64ac4a4548b5a7f702e68,16c576ed178e46319da0d122267a473b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,a42beba0432545128154fd162bde5535,16c576ed178e46319da0d122267a473b,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0002,ec4e95f333414172aa01f81e74509ba6,133f1f394e4345cd82caf7e1559bf695,,path_analyze.resource-src,1,open_redirect_candidate,,path_candidate,0.74,False,,skip_heavy_scan,parameter values look like file paths; reflective input names present; redirect style parameters present
multi_full_20260430_232210_0003,2e76b9d337b840baa9526b45b7061d8e,16c576ed178e46319da0d122267a473b,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0003,e11b2bfe17be448ea2789d408407da08,d0d1719908f64ac4a4548b5a7f702e68,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,b27d21964b0344ce9ef6f5a5dfc36ec3,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,bab22f038440415f9359844c526e5479,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,75ec1f6a2fec4d55a392afd4645c0014,d0d1719908f64ac4a4548b5a7f702e68,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,1e69af71a2dc47aea89c194ea394345d,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_2,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,39ceabd3b14f4be884ba70c86800cc3e,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,3035d02605034ab398f9a5aaba2d9e31,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,88a74850e5ab4ca993bbebae9b2398ec,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,d7d0925be00a4b2ead64799e405ad283,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,ceb6c5e6ba3c42d080a3fece1ba3129e,a42beba0432545128154fd162bde5535,,path_analyze.form_depth_2,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,1759935bf5c24deeaad2fbcac0962ba7,b27d21964b0344ce9ef6f5a5dfc36ec3,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,9b83999e305343d884c3aafb2bbf020a,88a74850e5ab4ca993bbebae9b2398ec,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,3ff75c050545497baa8d8a2510dde43e,88a74850e5ab4ca993bbebae9b2398ec,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,9704083464fc4d239c8c565647ea03b4,88a74850e5ab4ca993bbebae9b2398ec,,path_analyze.form_depth_2,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,4389f75a82c7442b95808645613c1722,75ec1f6a2fec4d55a392afd4645c0014,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,2c5e5cd9a8d243aa854f8dfcea1a320d,88a74850e5ab4ca993bbebae9b2398ec,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,b88cf248b6cd4100bdda3e1bea3ea668,d7d0925be00a4b2ead64799e405ad283,,path_analyze.form_depth_2,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,38355d8d372f420a987af4d790e5baee,d7d0925be00a4b2ead64799e405ad283,,path_analyze.form_depth_1,0,low_value_static,,path_candidate,0.0,False,,skip_heavy_scan,no strong passive signal
multi_full_20260430_232210_0003,90f8be3bf1d345ed9ca761b7e8f8ddca,d7d0925be00a4b2ead64799e405ad283,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; interactive html page; html response lacks csp signal; html response has weak security header coverage
multi_full_20260430_232210_0002,d3290c39a9904322b2c23c244670655f,ec4e95f333414172aa01f81e74509ba6,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,html response lacks csp signal; response exposes filesystem paths; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0002,1910e15e23394c038f10c5f8133d97c5,ec4e95f333414172aa01f81e74509ba6,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,html response lacks csp signal; response exposes filesystem paths; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0003,6d3fa2b9a2ef4c9484df5987abbbdbba,d7d0925be00a4b2ead64799e405ad283,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; html response lacks csp signal; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0002,5d8c8c1ed7184b2b8642ed5e46cebfca,ec4e95f333414172aa01f81e74509ba6,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,html response lacks csp signal; response exposes filesystem paths; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0003,b8bf89cf100b4fe588cd6da0e7e9e86f,d7d0925be00a4b2ead64799e405ad283,,path_analyze.page.depth_2,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,authenticated context can support object comparison; html response lacks csp signal; html response has weak security header coverage; server banner disclosed
multi_full_20260430_232210_0002,e5403520a9764e22974ceaacda580e65,ec4e95f333414172aa01f81e74509ba6,,path_analyze.page.depth_1,1,header_misconfiguration_candidate,,path_crawl_page,0.54,False,,run_header_scan,html response lacks csp signal; response exposes filesystem paths; html response has weak security header coverage; server banner disclosed
