scan_id,trace_id,parent_trace_id,source_module,target_root,page_url_text,route_template_text,method_text,path_tokens_text,query_string_raw,query_keys_text,query_shapes_text,request_body_text,input_names_text,file_extension_text,cookie_names_text,request_header_raw_ordered_text,request_header_canonical_text,request_header_semantic_text,request_origin_relation_text,request_fetch_metadata_text,request_auth_scheme_text,request_header_count,custom_header_count,duplicate_header_count,suspicious_override_header_present,header_anomaly_score,label_is_valuable_target,label_source
20260504_205542,788f8125862443e1a2418b2d79a45b18,adeb12c202b143a9ba9d66acf832d9b1,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=7&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,98400271cd06442fb0c1e062bdc85f03,d2e4c0df1be34696a804c2937263e730,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=1&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,b6b9364747954e89a45a964fa7a01e6f,d2e4c0df1be34696a804c2937263e730,path_analyze.page.depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,my account,,,,,,,,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",,missing,,,4,0,0,0,0.0,1,path_crawl_page
20260504_205542,80c7387a42f94ecab2eaab36995e7f16,b92be3bb60bf4fc6b02b14a9f19433c7,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=3&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,687e9f9a861a4f73ad8d0c5f410303c6,98400271cd06442fb0c1e062bdc85f03,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=4&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,2ec17220f22341d7aa21e0f9c1ff8374,98400271cd06442fb0c1e062bdc85f03,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=10&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,e70ecf2cf8ba4072a55cd8ad666ada3e,80c7387a42f94ecab2eaab36995e7f16,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=5&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,5c055960ef714a1c9c2e873af85e3ca2,80c7387a42f94ecab2eaab36995e7f16,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=2&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,7a90744d55a741ec93cc3ad6eba1d16e,80c7387a42f94ecab2eaab36995e7f16,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=9&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_205542,8fddc905689c456897b368c420f065b7,7a90744d55a741ec93cc3ad6eba1d16e,path_analyze.form_depth_1,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,login,,,,csrf=<token>&username=&password=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_205542,767dd3b326d74262b81c38a3bd43e729,8fddc905689c456897b368c420f065b7,path_analyze.page.depth_2,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,login,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_205542,01c1f8a114e5486d871c9fb364fa541e,767dd3b326d74262b81c38a3bd43e729,path_analyze.form_depth_2,https://0a8000af03ccd23c80ae17ae00120080.web-security-academy.net,,,,login,,,,csrf=<token>&username=&password=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_211321,4d20cb8f0cba47279b27c85a6779d6b6,,recon.track_redirects,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,,,,,,,,session,"host: <token>.web-security-academy.net
accept: */*
accept-encoding: gzip, deflate, br, zstd
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","accept-encoding: gzip, deflate, br, zstd
accept: */*
connection: keep-alive
cookie: session=<masked>
host: <token>.web-security-academy.net
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session request_override_header_present,missing,,,6,0,0,1,0.5,1,passive_trace
20260504_211321,f0dffdda01e94f04a5172df98db9707d,4d20cb8f0cba47279b27c85a6779d6b6,recon.response_analysis,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,2,0,0,0,0.0,0,response_analysis
20260504_211321,cd5b6d0882624a4aade328bbd35ffecd,,path_analyze.page.depth_0,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,6c5464e418bf4715bc42b97ebc0540eb,cd5b6d0882624a4aade328bbd35ffecd,path_analyze.form_depth_0,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_211321,f9cc9542f7a84df4b0f6777804dc564b,6c5464e418bf4715bc42b97ebc0540eb,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=4,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,4d7bba1e02af48fc9e82b14338addfc0,6c5464e418bf4715bc42b97ebc0540eb,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=9,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,768218fbf3b341ea8cd70607951e1290,f9cc9542f7a84df4b0f6777804dc564b,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=3,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,1df58ce05d9544f9aadb1c4bb62f80a9,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=7,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,2b9d4ec5c5df4d11b2208c61c757e5a3,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=1,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,43e92131f0a04a25b0a2d1d46585fe90,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=8,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,e1874c58ba0f4906b8639bd281628ef3,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=10,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,087774bcb92c4c8f92cbcbf7e4ca5408,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=2,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,bfec6c8b82bc42fbaddd259b6b5f2b69,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=5,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,03f8d7335c074ce5be25ea6a66cc96ed,4d7bba1e02af48fc9e82b14338addfc0,path_analyze.page.depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post,postId=6,postId,postId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_211321,0871c18a155c424a9b991db6c37ddc18,03f8d7335c074ce5be25ea6a66cc96ed,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=4&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,2b7a9804d0d94fa696d86f50922d98f7,03f8d7335c074ce5be25ea6a66cc96ed,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=9&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,4af84b875e914ddb9c5c657d6c8cb534,03f8d7335c074ce5be25ea6a66cc96ed,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=3&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,f141973d75f74086a6479b54170adb18,2b7a9804d0d94fa696d86f50922d98f7,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=7&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,dd876d084d5c489a913372c40ba3bf80,2b7a9804d0d94fa696d86f50922d98f7,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=1&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,43213f4c90cb47d5aa6f45b8e6dff24b,2b7a9804d0d94fa696d86f50922d98f7,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=10&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,8b0880ebe72349839e71755910ef0afb,4af84b875e914ddb9c5c657d6c8cb534,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=2&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
20260504_211321,e2d73c3cf82a46f087b51b929c130866,4af84b875e914ddb9c5c657d6c8cb534,path_analyze.form_depth_1,https://0aa3000d031e49bc80570342000200b5.web-security-academy.net,,,,post comment,,,,csrf=<token>&postId=5&comment=&name=&email=&website=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,1,path_candidate
